fund_id,trustee_id,trustee_en,trustee_zh,scheme_id,scheme_en,scheme_zh,fund_type_id,fund_type_en,fund_type_zh,fund_name_en,fund_name_zh,class,launch_date,scheme_key,fund_en_key,fund_zh_key,match_key,match_key_zh,scheme_zh_key,match_key_zhzh,master_match_method,master_matched_on,master_scheme,master_constituent_fund,master_mpf_trustee,master_fund_type,master_launch_date,master_fund_size_hkd_m,master_risk_class,master_latest_fund_expense_ratio,master_calendar_year_return_2025,master_calendar_year_return_2024,master_calendar_year_return_2023,master_calendar_year_return_2022,master_calendar_year_return_2021,master_scheme_tc,master_constituent_fund_tc,master_mpf_trustee_tc,master_fund_type_tc,master_scheme_sc,master_constituent_fund_sc,master_mpf_trustee_sc,master_fund_type_sc,master_fund_code,master_scheme_key,master_fund_en_key,master_fund_zh_key,master_match_key,master_match_key_zh,master_scheme_zh_key,master_match_key_zhzh,master_source_priority,master_match_priority,price_match_method,price_matched_on,price_source_file,price_snapshot_date,price_month_label,price_trustee_en,price_trustee_zh,price_scheme_en,price_scheme_zh,price_fund_en,price_fund_zh,price_price_hkd,price_bid_price_hkd,price_offer_price_hkd,price_notes_en,price_notes_zh,price_scheme_key,price_fund_en_key,price_fund_zh_key,price_match_key,price_match_key_zh,price_scheme_zh_key,price_match_key_zhzh,price_source_priority,price_match_priority
111,AIA,AIA,友邦,PV,AIA MPF - Prime Value Choice,友邦強積金優選計劃,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,Greater China Equity Fund,大中華股票基金,,2004-12-01,aia mpf - prime value choice,greater china equity fund,大中華股票基金,aia mpf - prime value choice||greater china equity fund,aia mpf - prime value choice||大中華股票基金,友邦強積金優選計劃,友邦強積金優選計劃||大中華股票基金,en_exact,scheme_en + fund_en,AIA MPF - Prime Value Choice,Greater China Equity Fund,AIA,Equity Fund - Greater China Equity Fund,2004-12-01,"21,443.51",6,1.67160,34.38,15.61,-5.76,-22.98,-7.15,友邦強積金優選計劃,大中華股票基金,友邦信託,股票基金 - 大中華股票基金,友邦强积金优选计划,"大中华股票基金
",友邦信托,股票基金 - 大中华股票基金,AIA-PV-GCEFD,aia mpf - prime value choice,greater china equity fund,大中華股票基金,aia mpf - prime value choice||greater china equity fund,aia mpf - prime value choice||大中華股票基金,友邦強積金優選計劃,友邦強積金優選計劃||大中華股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Greater China Equity Fund,大中華股票基金,412.93,,,3a,"4b, 4d",aia mpf - prime value choice,greater china equity fund,大中華股票基金,aia mpf - prime value choice||greater china equity fund,aia mpf - prime value choice||大中華股票基金,友邦強積金優選計劃,友邦強積金優選計劃||大中華股票基金,1.0,1.0
112,AIA,AIA,友邦,PV,AIA MPF - Prime Value Choice,友邦強積金優選計劃,EQ_EUR,Equity Fund - Europe Equity Fund,股票基金 - 歐洲股票基金,European Equity Fund,歐洲股票基金,,2002-01-01,aia mpf - prime value choice,european equity fund,歐洲股票基金,aia mpf - prime value choice||european equity fund,aia mpf - prime value choice||歐洲股票基金,友邦強積金優選計劃,友邦強積金優選計劃||歐洲股票基金,en_exact,scheme_en + fund_en,AIA MPF - Prime Value Choice,European Equity Fund,AIA,Equity Fund - Europe Equity Fund,2002-01-01,"3,579.30",5,1.67286,33.68,1.22,19.12,-14.27,20.05,友邦強積金優選計劃,歐洲股票基金,友邦信託,股票基金 - 歐洲股票基金,友邦强积金优选计划,"欧洲股票基金
",友邦信托,股票基金 - 欧洲股票基金,AIA-PV-EUEQFD,aia mpf - prime value choice,european equity fund,歐洲股票基金,aia mpf - prime value choice||european equity fund,aia mpf - prime value choice||歐洲股票基金,友邦強積金優選計劃,友邦強積金優選計劃||歐洲股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,414.44,,,3a,"4b, 4d",aia mpf - prime value choice,european equity fund,歐洲股票基金,aia mpf - prime value choice||european equity fund,aia mpf - prime value choice||歐洲股票基金,友邦強積金優選計劃,友邦強積金優選計劃||歐洲股票基金,1.0,1.0
113,AIA,AIA,友邦,PV,AIA MPF - Prime Value Choice,友邦強積金優選計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Asian Equity Fund,亞洲股票基金,,2004-12-01,aia mpf - prime value choice,asian equity fund,亞洲股票基金,aia mpf - prime value choice||asian equity fund,aia mpf - prime value choice||亞洲股票基金,友邦強積金優選計劃,友邦強積金優選計劃||亞洲股票基金,en_exact,scheme_en + fund_en,AIA MPF - Prime Value Choice,Asian Equity Fund,AIA,Equity Fund - Asia Equity Fund,2004-12-01,"11,783.32",5,1.69349,34.34,7.24,13.62,-18.15,6.26,友邦強積金優選計劃,亞洲股票基金,友邦信託,股票基金 - 亞洲股票基金,友邦强积金优选计划,"亚洲股票基金
",友邦信托,股票基金 - 亚洲股票基金,AIA-PV-ASEQFD,aia mpf - prime value choice,asian equity fund,亞洲股票基金,aia mpf - prime value choice||asian equity fund,aia mpf - prime value choice||亞洲股票基金,友邦強積金優選計劃,友邦強積金優選計劃||亞洲股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,540.94,,,3a,"4b, 4d",aia mpf - prime value choice,asian equity fund,亞洲股票基金,aia mpf - prime value choice||asian equity fund,aia mpf - prime value choice||亞洲股票基金,友邦強積金優選計劃,友邦強積金優選計劃||亞洲股票基金,1.0,1.0
114,AIA,AIA,友邦,PV,AIA MPF - Prime Value Choice,友邦強積金優選計劃,EQ_US,Equity Fund - United States Equity Fund,股票基金 - 美國股票基金,North American Equity Fund,北美股票基金,,2002-01-01,aia mpf - prime value choice,north american equity fund,北美股票基金,aia mpf - prime value choice||north american equity fund,aia mpf - prime value choice||北美股票基金,友邦強積金優選計劃,友邦強積金優選計劃||北美股票基金,en_exact,scheme_en + fund_en,AIA MPF - Prime Value Choice,North American Equity Fund,AIA,Equity Fund - United States Equity Fund,2002-01-01,"13,258.00",5,1.67186,12.92,21.46,22.94,-17.73,27.16,友邦強積金優選計劃,北美股票基金,友邦信託,股票基金 - 美國股票基金,友邦强积金优选计划,"北美股票基金
",友邦信托,股票基金 - 美国股票基金,AIA-PV-NAEFD,aia mpf - prime value choice,north american equity fund,北美股票基金,aia mpf - prime value choice||north american equity fund,aia mpf - prime value choice||北美股票基金,友邦強積金優選計劃,友邦強積金優選計劃||北美股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,North American Equity Fund,北美股票基金,548.62,,,3a,"4b, 4d",aia mpf - prime value choice,north american equity fund,北美股票基金,aia mpf - prime value choice||north american equity fund,aia mpf - prime value choice||北美股票基金,友邦強積金優選計劃,友邦強積金優選計劃||北美股票基金,1.0,1.0
115,AIA,AIA,友邦,PV,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Age 65 Plus Fund,65歲後基金,,2017-04-01,aia mpf - prime value choice,age 65 plus fund,65歲後基金,aia mpf - prime value choice||age 65 plus fund,aia mpf - prime value choice||65歲後基金,友邦強積金優選計劃,友邦強積金優選計劃||65歲後基金,en_exact,scheme_en + fund_en,AIA MPF - Prime Value Choice,Age 65 Plus Fund,AIA,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,2017-04-01,"2,726.97",4,0.78633,5.82,3.09,7.10,-14.78,0.89,友邦強積金優選計劃,65歲後基金,友邦信託,混合資產基金 - 預設投資策略-65歲後基金,友邦强积金优选计划,"65岁后基金
",友邦信托,混合资产基金 - 预设投资策略-65岁后基金,AIA-PV-A6PFD,aia mpf - prime value choice,age 65 plus fund,65歲後基金,aia mpf - prime value choice||age 65 plus fund,aia mpf - prime value choice||65歲後基金,友邦強積金優選計劃,友邦強積金優選計劃||65歲後基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.2235,,,3a,"4b, 4d",aia mpf - prime value choice,age 65 plus fund,65歲後基金,aia mpf - prime value choice||age 65 plus fund,aia mpf - prime value choice||65歲後基金,友邦強積金優選計劃,友邦強積金優選計劃||65歲後基金,1.0,1.0
116,AIA,AIA,友邦,PV,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,Core Accumulation Fund,核心累積基金,,2017-04-01,aia mpf - prime value choice,core accumulation fund,核心累積基金,aia mpf - prime value choice||core accumulation fund,aia mpf - prime value choice||核心累積基金,友邦強積金優選計劃,友邦強積金優選計劃||核心累積基金,en_exact,scheme_en + fund_en,AIA MPF - Prime Value Choice,Core Accumulation Fund,AIA,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,2017-04-01,"9,214.27",4,0.77931,13.79,9.55,14.13,-16.22,9.63,友邦強積金優選計劃,核心累積基金,友邦信託,混合資產基金 - 預設投資策略-核心累積基金,友邦强积金优选计划,"核心累积基金
",友邦信托,混合资产基金 - 预设投资策略-核心累积基金,AIA-PV-CRACFD,aia mpf - prime value choice,core accumulation fund,核心累積基金,aia mpf - prime value choice||core accumulation fund,aia mpf - prime value choice||核心累積基金,友邦強積金優選計劃,友邦強積金優選計劃||核心累積基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.83,,,3a,"4b, 4d",aia mpf - prime value choice,core accumulation fund,核心累積基金,aia mpf - prime value choice||core accumulation fund,aia mpf - prime value choice||核心累積基金,友邦強積金優選計劃,友邦強積金優選計劃||核心累積基金,1.0,1.0
117,AIA,AIA,友邦,PV,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,MPF Conservative Fund,強積金保守基金,,2000-12-01,aia mpf - prime value choice,mpf conservative fund,強積金保守基金,aia mpf - prime value choice||mpf conservative fund,aia mpf - prime value choice||強積金保守基金,友邦強積金優選計劃,友邦強積金優選計劃||強積金保守基金,en_exact,scheme_en + fund_en,AIA MPF - Prime Value Choice,MPF Conservative Fund,AIA,Money Market Fund - MPF Conservative Fund,2000-12-01,"11,280.65",1,0.77701,2.15,3.23,3.08,0.66,0.11,友邦強積金優選計劃,強積金保守基金,友邦信託,貨幣市場基金 — 強積金保守基金,友邦强积金优选计划,"强积金保守基金
",友邦信托,货币市场基金 — 强积金保守基金,AIA-PV-CVFDDD,aia mpf - prime value choice,mpf conservative fund,強積金保守基金,aia mpf - prime value choice||mpf conservative fund,aia mpf - prime value choice||強積金保守基金,友邦強積金優選計劃,友邦強積金優選計劃||強積金保守基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MPF Conservative Fund,強積金保守基金,125.93,,,3a,"4b, 4d",aia mpf - prime value choice,mpf conservative fund,強積金保守基金,aia mpf - prime value choice||mpf conservative fund,aia mpf - prime value choice||強積金保守基金,友邦強積金優選計劃,友邦強積金優選計劃||強積金保守基金,1.0,1.0
118,AIA,AIA,友邦,PV,AIA MPF - Prime Value Choice,友邦強積金優選計劃,GUAR,Guaranteed Fund,保證基金,Guaranteed Portfolio,保證組合,,2000-12-01,aia mpf - prime value choice,guaranteed portfolio,保證組合,aia mpf - prime value choice||guaranteed portfolio,aia mpf - prime value choice||保證組合,友邦強積金優選計劃,友邦強積金優選計劃||保證組合,en_exact,scheme_en + fund_en,AIA MPF - Prime Value Choice,Guaranteed Portfolio,AIA,Guaranteed Fund,2000-12-01,"10,738.46",1,1.55718,1.60,1.13,0.23,0.15,0.15,友邦強積金優選計劃,保證組合,友邦信託,保證基金,友邦强积金优选计划,"保证组合
",友邦信托,保证基金,AIA-PV-GUPFFF,aia mpf - prime value choice,guaranteed portfolio,保證組合,aia mpf - prime value choice||guaranteed portfolio,aia mpf - prime value choice||保證組合,友邦強積金優選計劃,友邦強積金優選計劃||保證組合,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Guaranteed Portfolio,保證組合,,,,1.0,,aia mpf - prime value choice,guaranteed portfolio,保證組合,aia mpf - prime value choice||guaranteed portfolio,aia mpf - prime value choice||保證組合,友邦強積金優選計劃,友邦強積金優選計劃||保證組合,1.0,1.0
119,AIA,AIA,友邦,PV,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,Capital Stable Portfolio,穩定資本組合,,2000-12-01,aia mpf - prime value choice,capital stable portfolio,穩定資本組合,aia mpf - prime value choice||capital stable portfolio,aia mpf - prime value choice||穩定資本組合,友邦強積金優選計劃,友邦強積金優選計劃||穩定資本組合,en_exact,scheme_en + fund_en,AIA MPF - Prime Value Choice,Capital Stable Portfolio,AIA,Mixed Assets Fund - 21% to 40% Equity,2000-12-01,"4,672.81",4,1.66408,11.68,2.30,4.72,-15.00,-1.17,友邦強積金優選計劃,穩定資本組合,友邦信託,混合資產基金 - 21% 至 40% 股票,友邦强积金优选计划,"稳定资本组合
",友邦信托,混合资产基金 - 21% to 40% 股票,AIA-PV-KPSTPF,aia mpf - prime value choice,capital stable portfolio,穩定資本組合,aia mpf - prime value choice||capital stable portfolio,aia mpf - prime value choice||穩定資本組合,友邦強積金優選計劃,友邦強積金優選計劃||穩定資本組合,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,220.09,,,3a,"4b, 4d",aia mpf - prime value choice,capital stable portfolio,穩定資本組合,aia mpf - prime value choice||capital stable portfolio,aia mpf - prime value choice||穩定資本組合,友邦強積金優選計劃,友邦強積金優選計劃||穩定資本組合,1.0,1.0
120,AIA,AIA,友邦,PV,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,Growth Portfolio,增長組合,,2000-12-01,aia mpf - prime value choice,growth portfolio,增長組合,aia mpf - prime value choice||growth portfolio,aia mpf - prime value choice||增長組合,友邦強積金優選計劃,友邦強積金優選計劃||增長組合,en_exact,scheme_en + fund_en,AIA MPF - Prime Value Choice,Growth Portfolio,AIA,Mixed Assets Fund - 81% to 100% Equity,2000-12-01,"18,429.21",5,1.66770,25.23,10.20,6.98,-16.80,3.71,友邦強積金優選計劃,增長組合,友邦信託,混合資產基金 - 81% 至 100% 股票,友邦强积金优选计划,"增长组合
",友邦信托,混合资产基金 - 81% to 100% 股票,AIA-PV-GWPFFF,aia mpf - prime value choice,growth portfolio,增長組合,aia mpf - prime value choice||growth portfolio,aia mpf - prime value choice||增長組合,友邦強積金優選計劃,友邦強積金優選計劃||增長組合,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Growth Portfolio,增長組合,414.95,,,3a,"4b, 4d",aia mpf - prime value choice,growth portfolio,增長組合,aia mpf - prime value choice||growth portfolio,aia mpf - prime value choice||增長組合,友邦強積金優選計劃,友邦強積金優選計劃||增長組合,1.0,1.0
201,HSBC,HSBC,滙豐,ST,HSBC Mandatory Provident Fund - SuperTrust Plus,滙豐強積金智選計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Asia Pacific Equity Fund,亞太股票基金,,2000-12-01,hsbc mandatory provident fund - supertrust plus,asia pacific equity fund,亞太股票基金,hsbc mandatory provident fund - supertrust plus||asia pacific equity fund,hsbc mandatory provident fund - supertrust plus||亞太股票基金,滙豐強積金智選計劃,滙豐強積金智選計劃||亞太股票基金,en_exact,scheme_en + fund_en,HSBC Mandatory Provident Fund - SuperTrust Plus,Asia Pacific Equity Fund,HSBC,Equity Fund - Asia Equity Fund,2000-12-01,"10,997.33",5,1.49622,23.43,8.43,-1.28,-25.41,-0.49,滙豐強積金智選計劃,亞太股票基金,HSBC,股票基金 - 亞洲股票基金,汇丰强积金智选计划,"亚太股票基金
",HSBC,股票基金 - 亚洲股票基金,HSBC-ST-APEFD,hsbc mandatory provident fund - supertrust plus,asia pacific equity fund,亞太股票基金,hsbc mandatory provident fund - supertrust plus||asia pacific equity fund,hsbc mandatory provident fund - supertrust plus||亞太股票基金,滙豐強積金智選計劃,滙豐強積金智選計劃||亞太股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,HSBC Provident Fund Trustee (Hong Kong) Limited,中國人壽信託有限公司,HSBC Mandatory Provident Fund - SuperTrust Plus,匯豐強積金智選計劃,Asia Pacific Equity Fund,亞太股票基金,42.2979,,,3a,"4a, 4d",hsbc mandatory provident fund - supertrust plus,asia pacific equity fund,亞太股票基金,hsbc mandatory provident fund - supertrust plus||asia pacific equity fund,hsbc mandatory provident fund - supertrust plus||亞太股票基金,匯豐強積金智選計劃,匯豐強積金智選計劃||亞太股票基金,1.0,1.0
202,HSBC,HSBC,滙豐,ST,HSBC Mandatory Provident Fund - SuperTrust Plus,滙豐強積金智選計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Age 65 Plus Fund (with de-risking nature),65歲後基金,,2009-10-08,hsbc mandatory provident fund - supertrust plus,age 65 plus fund,65歲後基金,hsbc mandatory provident fund - supertrust plus||age 65 plus fund,hsbc mandatory provident fund - supertrust plus||65歲後基金,滙豐強積金智選計劃,滙豐強積金智選計劃||65歲後基金,en_exact,scheme_en + fund_en,HSBC Mandatory Provident Fund - SuperTrust Plus,Age 65 Plus Fund,HSBC,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,2009-10-08,"10,228.93",4,0.77708,6.28,2.56,7.15,-13.21,1.39,滙豐強積金智選計劃,65歲後基金,HSBC,混合資產基金 - 預設投資策略-65歲後基金,汇丰强积金智选计划,"65岁后基金
",HSBC,混合资产基金 - 预设投资策略-65岁后基金,HSBC-ST-A6PFD,hsbc mandatory provident fund - supertrust plus,age 65 plus fund,65歲後基金,hsbc mandatory provident fund - supertrust plus||age 65 plus fund,hsbc mandatory provident fund - supertrust plus||65歲後基金,滙豐強積金智選計劃,滙豐強積金智選計劃||65歲後基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,HSBC Provident Fund Trustee (Hong Kong) Limited,中國人壽信託有限公司,HSBC Mandatory Provident Fund - SuperTrust Plus,匯豐強積金智選計劃,Age 65 Plus Fund,65歲後基金,14.2139,,,3a,"4a, 4d",hsbc mandatory provident fund - supertrust plus,age 65 plus fund,65歲後基金,hsbc mandatory provident fund - supertrust plus||age 65 plus fund,hsbc mandatory provident fund - supertrust plus||65歲後基金,匯豐強積金智選計劃,匯豐強積金智選計劃||65歲後基金,1.0,1.0
203,HSBC,HSBC,滙豐,ST,HSBC Mandatory Provident Fund - SuperTrust Plus,滙豐強積金智選計劃,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,Balanced Fund,均衡基金,,2000-12-01,hsbc mandatory provident fund - supertrust plus,balanced fund,均衡基金,hsbc mandatory provident fund - supertrust plus||balanced fund,hsbc mandatory provident fund - supertrust plus||均衡基金,滙豐強積金智選計劃,滙豐強積金智選計劃||均衡基金,en_exact,scheme_en + fund_en,HSBC Mandatory Provident Fund - SuperTrust Plus,Balanced Fund,HSBC,Mixed Assets Fund - 61% to 80% Equity,2000-12-01,"21,229.09",4,1.43418,20.43,7.16,5.51,-14.08,1.21,滙豐強積金智選計劃,均衡基金,HSBC,混合資產基金 - 61% 至 80% 股票,汇丰强积金智选计划,"均衡基金
",HSBC,混合资产基金 - 61% to 80% 股票,HSBC-ST-BLFDDD,hsbc mandatory provident fund - supertrust plus,balanced fund,均衡基金,hsbc mandatory provident fund - supertrust plus||balanced fund,hsbc mandatory provident fund - supertrust plus||均衡基金,滙豐強積金智選計劃,滙豐強積金智選計劃||均衡基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,HSBC Provident Fund Trustee (Hong Kong) Limited,中國人壽信託有限公司,HSBC Mandatory Provident Fund - SuperTrust Plus,匯豐強積金智選計劃,Balanced Fund,均衡基金,28.854,,,3a,"4a, 4d",hsbc mandatory provident fund - supertrust plus,balanced fund,均衡基金,hsbc mandatory provident fund - supertrust plus||balanced fund,hsbc mandatory provident fund - supertrust plus||均衡基金,匯豐強積金智選計劃,匯豐強積金智選計劃||均衡基金,1.0,1.0
204,HSBC,HSBC,滙豐,ST,HSBC Mandatory Provident Fund - SuperTrust Plus,滙豐強積金智選計劃,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,Core Accumulation Fund (with de-risking nature),核心累積基金,,2000-12-01,hsbc mandatory provident fund - supertrust plus,core accumulation fund,核心累積基金,hsbc mandatory provident fund - supertrust plus||core accumulation fund,hsbc mandatory provident fund - supertrust plus||核心累積基金,滙豐強積金智選計劃,滙豐強積金智選計劃||核心累積基金,en_exact,scheme_en + fund_en,HSBC Mandatory Provident Fund - SuperTrust Plus,Core Accumulation Fund,HSBC,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,2000-12-01,"30,817.52",4,0.77603,14.05,7.92,14.29,-14.53,11.28,滙豐強積金智選計劃,核心累積基金,HSBC,混合資產基金 - 預設投資策略-核心累積基金,汇丰强积金智选计划,"核心累积基金
",HSBC,混合资产基金 - 预设投资策略-核心累积基金,HSBC-ST-CRACFD,hsbc mandatory provident fund - supertrust plus,core accumulation fund,核心累積基金,hsbc mandatory provident fund - supertrust plus||core accumulation fund,hsbc mandatory provident fund - supertrust plus||核心累積基金,滙豐強積金智選計劃,滙豐強積金智選計劃||核心累積基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,HSBC Provident Fund Trustee (Hong Kong) Limited,中國人壽信託有限公司,HSBC Mandatory Provident Fund - SuperTrust Plus,匯豐強積金智選計劃,Core Accumulation Fund,核心累積基金,30.8611,,,3a,"4a, 4d",hsbc mandatory provident fund - supertrust plus,core accumulation fund,核心累積基金,hsbc mandatory provident fund - supertrust plus||core accumulation fund,hsbc mandatory provident fund - supertrust plus||核心累積基金,匯豐強積金智選計劃,匯豐強積金智選計劃||核心累積基金,1.0,1.0
205,HSBC,HSBC,滙豐,ST,HSBC Mandatory Provident Fund - SuperTrust Plus,滙豐強積金智選計劃,EQ_CHN,Equity Fund - China Equity Fund,股票基金 - 中國股票基金,Chinese Equity Fund,中國股票基金,,2009-10-08,hsbc mandatory provident fund - supertrust plus,chinese equity fund,中國股票基金,hsbc mandatory provident fund - supertrust plus||chinese equity fund,hsbc mandatory provident fund - supertrust plus||中國股票基金,滙豐強積金智選計劃,滙豐強積金智選計劃||中國股票基金,en_exact,scheme_en + fund_en,HSBC Mandatory Provident Fund - SuperTrust Plus,Chinese Equity Fund,HSBC,Equity Fund - China Equity Fund,2009-10-08,"9,041.91",6,1.49364,30.43,15.75,-18.15,-25.60,-18.24,滙豐強積金智選計劃,中國股票基金,HSBC,股票基金 - 中國股票基金,汇丰强积金智选计划,"中国股票基金
",HSBC,股票基金 - 中国股票基金,HSBC-ST-CHEQFD,hsbc mandatory provident fund - supertrust plus,chinese equity fund,中國股票基金,hsbc mandatory provident fund - supertrust plus||chinese equity fund,hsbc mandatory provident fund - supertrust plus||中國股票基金,滙豐強積金智選計劃,滙豐強積金智選計劃||中國股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,HSBC Provident Fund Trustee (Hong Kong) Limited,中國人壽信託有限公司,HSBC Mandatory Provident Fund - SuperTrust Plus,匯豐強積金智選計劃,Chinese Equity Fund,中國股票基金,16.5561,,,3a,"4a, 4d",hsbc mandatory provident fund - supertrust plus,chinese equity fund,中國股票基金,hsbc mandatory provident fund - supertrust plus||chinese equity fund,hsbc mandatory provident fund - supertrust plus||中國股票基金,匯豐強積金智選計劃,匯豐強積金智選計劃||中國股票基金,1.0,1.0
206,HSBC,HSBC,滙豐,ST,HSBC Mandatory Provident Fund - SuperTrust Plus,滙豐強積金智選計劃,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,MPF Conservative Fund,強積金保守基金,,2000-12-01,hsbc mandatory provident fund - supertrust plus,mpf conservative fund,強積金保守基金,hsbc mandatory provident fund - supertrust plus||mpf conservative fund,hsbc mandatory provident fund - supertrust plus||強積金保守基金,滙豐強積金智選計劃,滙豐強積金智選計劃||強積金保守基金,en_exact,scheme_en + fund_en,HSBC Mandatory Provident Fund - SuperTrust Plus,MPF Conservative Fund,HSBC,Money Market Fund - MPF Conservative Fund,2000-12-01,"40,195.57",1,0.76764,2.38,3.81,3.72,0.39,0.00,滙豐強積金智選計劃,強積金保守基金,HSBC,貨幣市場基金 — 強積金保守基金,汇丰强积金智选计划,"强积金保守基金
",HSBC,货币市场基金 — 强积金保守基金,HSBC-ST-CVFDDD,hsbc mandatory provident fund - supertrust plus,mpf conservative fund,強積金保守基金,hsbc mandatory provident fund - supertrust plus||mpf conservative fund,hsbc mandatory provident fund - supertrust plus||強積金保守基金,滙豐強積金智選計劃,滙豐強積金智選計劃||強積金保守基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,HSBC Provident Fund Trustee (Hong Kong) Limited,中國人壽信託有限公司,HSBC Mandatory Provident Fund - SuperTrust Plus,匯豐強積金智選計劃,MPF Conservative Fund,強積金保守基金,14.3112,,,"3a, 4a",4d,hsbc mandatory provident fund - supertrust plus,mpf conservative fund,強積金保守基金,hsbc mandatory provident fund - supertrust plus||mpf conservative fund,hsbc mandatory provident fund - supertrust plus||強積金保守基金,匯豐強積金智選計劃,匯豐強積金智選計劃||強積金保守基金,1.0,1.0
