fund_id,trustee_id,trustee_en,trustee_zh,scheme_id,scheme_en,scheme_zh,fund_type_id,fund_type_en,fund_type_zh,fund_name_en,fund_name_zh,class,launch_date,fund_code,fund_size_hkd_m,risk_class,latest_fund_expense_ratio,calendar_year_return_2025,calendar_year_return_2024,calendar_year_return_2023,calendar_year_return_2022,calendar_year_return_2021,master_match_method,master_matched_on,snapshot_date,month_label,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh,source_file,price_match_method,price_matched_on
531,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,BCT (Industry) Asian Equity Fund,BCT（行業）亞洲股票基金,,2004-05-01,BCT-IC-ASEQFD,603.42,5,1.74461,26.63,9.74,1.20,-22.73,1.54,en_exact,scheme_en + fund_en,2026-04-30,April 2026,5.3727,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
530,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,BCT (Industry) China and Hong Kong Equity Fund,BCT（行業）中國及香港股票基金,,2002-10-01,BCT-IC-CHKFD,942.89,6,1.67560,30.67,15.99,-16.26,-19.12,-16.08,en_exact,scheme_en + fund_en,2026-04-30,April 2026,4.5128,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
537,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,BCT (Industry) Core Accumulation Fund,BCT（行業）核心累積基金,,2017-04-01,BCT-IC-CRACFD,849.45,4,0.85490,15.72,11.03,16.02,-16.61,9.95,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.8786,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
535,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,BCT (Industry) E30 Mixed Asset Fund,BCT（行業）E30 混合資產基金,,2000-12-01,BCT-IC-EMAFD,476.63,4,1.68707,10.71,1.57,5.26,-14.82,-2.90,en_exact,scheme_en + fund_en,2026-04-30,April 2026,2.1954,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
534,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,BCT (Industry) E50 Mixed Asset Fund,BCT（行業）E50 混合資產基金,,2000-12-01,BCT-IC-EMAFD,414.12,4,1.69870,14.70,3.85,5.14,-15.72,-1.89,en_exact,scheme_en + fund_en,2026-04-30,April 2026,2.5297,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
533,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,BCT (Industry) E70 Mixed Asset Fund,BCT（行業）E70 混合資產基金,,2000-12-01,BCT-IC-EMAFD,614.96,4,1.69592,18.94,6.22,5.07,-16.74,-0.95,en_exact,scheme_en + fund_en,2026-04-30,April 2026,2.8278,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
536,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BCT (Industry) Flexi Mixed Asset Fund,BCT（行業）靈活混合資產基金,,2005-08-01,BCT-IC-FMAFD,201.37,3,1.63473,8.29,2.79,3.25,-7.53,5.34,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.9292,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
540,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BOND_GLOB,Bond Fund - Global Bond Fund,債券基金 - 環球債券基金,BCT (Industry) Global Bond Fund,BCT（行業）環球債券基金,,2002-10-01,BCT-IC-GLBDFD,163.07,4,1.58107,5.24,-3.54,2.34,-13.60,-4.31,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.2889,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
532,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,BCT (Industry) Global Equity Fund,BCT（行業）環球股票基金,,2002-10-01,BCT-IC-GLEQFD,564.66,5,1.49977,18.67,16.88,18.42,-23.04,21.61,en_exact,scheme_en + fund_en,2026-04-30,April 2026,4.9965,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
541,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,BCT (Industry) MPF Conservative Fund,BCT（行業）強積金保守基金,,2000-12-01,BCT-IC-CVFDDD,"1,812.76",1,0.97483,2.10,3.33,3.04,0.32,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.2492,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
539,BCT,BCT,銀聯,IC,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BOND_RMB,Bond Fund - RMB Bond Fund,債券基金 - 人民幣債券基金,BCT (Industry) RMB Bond Fund,BCT（行業）人民幣債券基金,,2013-03-04,BCT-IC-RMBDFD,213.89,3,1.27371,5.89,0.96,2.53,-5.45,2.23,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.1347,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
521,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,BCT (Pro) Age 65 Plus Fund,BCT65歲後基金,,2017-04-01,BCT-PC-A6PFD,"1,356.79",4,0.77716,7.10,3.85,8.44,-15.06,0.72,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.2642,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
502,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,BCT (Pro) Asian Equity Fund,BCT亞洲股票基金,,2004-05-01,BCT-PC-ASEQFD,"5,857.89",5,1.60674,26.71,9.23,1.09,-22.59,-1.99,en_exact,scheme_en + fund_en,2026-04-30,April 2026,5.4062,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
522,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BCT (Pro) Asian Income Retirement Fund,BCT亞洲收益退休基金,,2022-04-25,BCT-PC-AIRFD,545.88,3,1.56887,5.49,0.81,-1.79,,,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.0453,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
501,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,#REF!,#REF!,#REF!,BCT (Pro) China and Hong Kong Equity Fund,BCT中國及香港股票基金,,2008-01-01,BCT-PC-CHKFD,"9,231.18",6,1.48503,30.82,13.59,-16.04,-20.73,-16.21,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.1714,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
520,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,BCT (Pro) Core Accumulation Fund,BCT核心累積基金,,2017-04-01,BCT-PC-CRACFD,"5,892.36",4,0.77864,15.75,11.06,16.08,-16.51,9.98,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.904,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
518,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,BCT (Pro) E30 Mixed Asset Fund,BCT E30 混合資產基金,,2000-12-01,BCT-PC-EMAFD,"2,026.13",4,1.50039,10.80,1.50,5.36,-17.00,-3.35,en_exact,scheme_en + fund_en,2026-04-30,April 2026,2.0453,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
517,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,BCT (Pro) E50 Mixed Asset Fund,BCT E50 混合資產基金,,2000-12-01,BCT-PC-EMAFD,"2,812.94",4,1.50375,14.96,4.35,5.62,-17.66,-1.54,en_exact,scheme_en + fund_en,2026-04-30,April 2026,2.5407,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
516,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,BCT (Pro) E70 Mixed Asset Fund,BCT E70 混合資產基金,,2000-12-01,BCT-PC-EMAFD,"5,369.57",4,1.50659,19.30,7.21,5.88,-18.43,0.30,en_exact,scheme_en + fund_en,2026-04-30,April 2026,2.9701,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
515,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,BCT (Pro) E90 Mixed Asset Fund,BCT E90 混合資產基金,,2008-10-27,BCT-PC-EMAFD,"1,118.98",5,1.50875,23.58,9.98,6.18,-19.08,2.32,en_exact,scheme_en + fund_en,2026-04-30,April 2026,3.4181,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
503,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,EQ_EUR,Equity Fund - Europe Equity Fund,股票基金 - 歐洲股票基金,BCT (Pro) European Equity Fund,BCT歐洲股票基金,,2008-01-01,BCT-PC-EUEQFD,"1,448.90",5,1.56831,24.47,-2.05,18.54,-14.01,15.22,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.9763,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
519,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BCT (Pro) Flexi Mixed Asset Fund,BCT靈活混合資產基金,,2005-08-01,BCT-PC-FMAFD,"1,601.18",3,1.34922,8.53,3.07,3.52,-7.25,5.61,en_exact,scheme_en + fund_en,2026-04-30,April 2026,2.0479,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
524,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,BOND_GLOB,Bond Fund - Global Bond Fund,債券基金 - 環球債券基金,BCT (Pro) Global Bond Fund,BCT環球債券基金,,2002-10-01,BCT-PC-GLBDFD,"1,900.98",4,1.44457,5.36,-2.63,4.95,-15.97,-6.07,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.4893,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
504,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,BCT (Pro) Global Equity Fund,BCT環球股票基金,,2002-10-01,BCT-PC-GLEQFD,"7,359.70",5,1.48709,19.15,15.21,19.00,-19.49,17.16,en_exact,scheme_en + fund_en,2026-04-30,April 2026,5.7934,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
507,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,BCT (Pro) Greater China Equity Fund,BCT大中華股票基金,,2012-06-28,BCT-PC-GCEFD,"2,460.47",6,1.11247,24.14,15.87,-2.55,-21.49,-6.59,en_exact,scheme_en + fund_en,2026-04-30,April 2026,2.2024,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
505,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,EQ_HK_IDX,Equity Fund - Hong Kong Equity Fund (Index Tracking),股票基金 - 香港股票基金（追蹤指數）,BCT (Pro) Hang Seng Index Tracking Fund,BCT恒指基金,,2009-10-01,BCT-PC-HSIFD,"5,076.85",6,0.82718,30.20,21.83,-11.26,-13.27,-12.58,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.765,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
525,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,BOND_HKD,Bond Fund - Hong Kong Dollar Bond Fund,債券基金 - 港元債券基金,BCT (Pro) Hong Kong Dollar Bond Fund,BCT港元債券基金,,2009-10-01,BCT-PC-HKDFD,"1,383.73",3,1.06685,5.48,3.02,5.96,-9.07,-1.37,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.3212,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
526,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,BCT (Pro) MPF Conservative Fund,BCT強積金保守基金,,2000-12-01,BCT-PC-CVFDDD,"11,229.73",1,0.89678,2.11,3.40,3.18,0.32,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.2642,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
523,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,BOND_RMB,Bond Fund - RMB Bond Fund,債券基金 - 人民幣債券基金,BCT (Pro) RMB Bond Fund,BCT人民幣債券基金,,2013-03-04,BCT-PC-RMBDFD,"1,001.26",3,1.22958,5.90,1.05,2.74,-5.48,2.20,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.1346,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
514,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BCT (Pro) SaveEasy 2025 Fund,BCT儲蓄易2025 基金,,2008-10-27,BCT-PC-SE25FD,785.06,4,1.23829,9.85,4.37,4.33,-19.94,0.97,en_exact,scheme_en + fund_en,2026-04-30,April 2026,2.8712,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
513,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BCT (Pro) SaveEasy 2030 Fund,BCT儲蓄易2030 基金,,2008-10-27,BCT-PC-SE30FD,845.99,5,1.48814,19.20,9.53,4.43,-20.55,1.11,en_exact,scheme_en + fund_en,2026-04-30,April 2026,3.3553,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
512,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BCT (Pro) SaveEasy 2035 Fund,BCT儲蓄易2035 基金,,2008-10-27,BCT-PC-SE35FD,908.09,5,1.49038,20.60,10.53,4.32,-20.82,1.28,en_exact,scheme_en + fund_en,2026-04-30,April 2026,3.4028,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
511,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BCT (Pro) SaveEasy 2040 Fund,BCT儲蓄易2040 基金,,2008-10-27,BCT-PC-SE40FD,"2,068.94",5,1.48462,21.81,10.97,4.37,-20.85,1.29,en_exact,scheme_en + fund_en,2026-04-30,April 2026,3.5798,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
510,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BCT (Pro) SaveEasy 2045 Fund,BCT儲蓄易2045 基金,,2021-11-23,BCT-PC-SE45FD,151.08,5,1.54241,21.58,10.81,4.45,-19.86,,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.1898,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
509,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BCT (Pro) SaveEasy 2050 Fund,BCT儲蓄易2050 基金,,2021-11-23,BCT-PC-SE50FD,267.92,5,1.50881,21.86,10.86,4.23,-19.73,,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.2011,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
506,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,EQ_US,Equity Fund - United States Equity Fund,股票基金 - 美國股票基金,BCT (Pro) U.S. Equity Fund,BCT美國股票基金,,2021-11-23,BCT-PC-USEQFD,"4,853.11",5,0.95380,16.17,21.76,25.10,-22.31,,en_exact,scheme_en + fund_en,2026-04-30,April 2026,1.4816,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
508,BCT,BCT,銀聯,PC,BCT (MPF) Pro Choice,BCT積金之選,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,BCT (Pro) World Equity Fund,BCT世界股票基金,,2012-06-28,BCT-PC-WDEQFD,"4,106.96",5,1.02840,19.82,14.76,18.26,-17.76,18.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,3.5808,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
582,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,BCT ORSO Asian Equity Fund,銀聯信託(ORSO)亞洲股票基金,,,,,,,,,,,,,,,,,,,,,,,
594,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,BCT ORSO Asian Income Retirement Fund,銀聯信託(ORSO)亞洲收益退休基金,,,,,,,,,,,,,,,,,,,,,,,
588,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,BCT ORSO Balanced Fund,銀聯信託(ORSO)均衡基金,,,,,,,,,,,,,,,,,,,,,,,
592,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,BCT ORSO Capital Stable Fund,銀聯信託(ORSO)穩定資本基金,,,,,,,,,,,,,,,,,,,,,,,
580,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,BCT ORSO China and HK Equity Fund,銀聯信託(ORSO)中國及香港股票基金,,,,,,,,,,,,,,,,,,,,,,,
593,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,BCT ORSO E30 Market Tracking Mixed Asset Fund,銀聯信託(ORSO)E30市場追蹤混合資產基金,,,,,,,,,,,,,,,,,,,,,,,
591,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,BCT ORSO E50 Market Tracking Mixed Asset Fund,銀聯信託(ORSO)E50市場追蹤混合資產基金,,,,,,,,,,,,,,,,,,,,,,,
589,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,BCT ORSO E70 Market Tracking Mixed Asset Fund,銀聯信託(ORSO)E70市場追蹤混合資產基金,,,,,,,,,,,,,,,,,,,,,,,
587,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,BCT ORSO E90 Market Tracking Mixed Asset Fund,銀聯信託(ORSO)E90市場追蹤混合資產基金,,,,,,,,,,,,,,,,,,,,,,,
583,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,EQ_EUR,Equity Fund - Europe Equity Fund,股票基金 - 歐洲股票基金,BCT ORSO European Equity Fund,銀聯信託(ORSO)歐洲股票基金,,,,,,,,,,,,,,,,,,,,,,,
595,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,BOND_GLOB,Bond Fund - Global Bond Fund,債券基金 - 環球債券基金,BCT ORSO Global Bond Fund,銀聯信託(ORSO)環球債券基金,,,,,,,,,,,,,,,,,,,,,,,
581,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,EQ_OTH,Equity Fund - Uncategorized Equity Fund,股票基金 - 未分類股票基金,BCT ORSO Global Emerging Markets Equity Fund,銀聯信託(ORSO)環球新興市場股票基金,,,,,,,,,,,,,,,,,,,,,,,
586,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,BCT ORSO Growth Fund,銀聯信託(ORSO)增長基金,,,,,,,,,,,,,,,,,,,,,,,
597,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,GUAR,Guaranteed Fund,保證基金,BCT ORSO Guaranteed Fund,銀聯信託(ORSO)保證基金,,,,,,,,,,,,,,,,,,,,,,,
596,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,MM_OTH,Money Market Fund - Other than MPF Conservative Fund,貨幣市場基金 - 不包括強積金保守基金,BCT ORSO HK Dollar Cash Fund,銀聯信託(ORSO)港元貨幣基金,,,,,,,,,,,,,,,,,,,,,,,
585,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,EQ_HK_IDX,Equity Fund - Hong Kong Equity Fund (Index Tracking),股票基金 - 香港股票基金（追蹤指數）,BCT ORSO Hong Kong Equity Index Fund,銀聯信託(ORSO)香港股票指數基金,,,,,,,,,,,,,,,,,,,,,,,
584,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,EQ_US,Equity Fund - United States Equity Fund,股票基金 - 美國股票基金,BCT ORSO North American Equity Fund,銀聯信託(ORSO)北美股票基金,,,,,,,,,,,,,,,,,,,,,,,
590,BCT,BCT,銀聯,OR,BCT Premier Pooled ORSO Retirement Plan,銀聯信託超卓匯集退休計劃,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,BCT ORSO Stable Growth Fund,銀聯信託(ORSO)穩定增長基金,,,,,,,,,,,,,,,,,,,,,,,
568,BCT,BCT,銀聯,BS,BCT Strategic MPF Scheme,BCT強積金策略計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Invesco Age 65 Plus Fund,景順65歲後基金 - 單位類別H,X_DIS_65,2017-04-01,BCT-BS-A6PFDH,633.30,4,0.79930,7.14,3.88,8.53,-15.18,0.69,scheme_en_plus_fund_zh,scheme_en + fund_zh,2026-04-30,April 2026,12.6375,,,3a,"4a, 4c, 4d",consolidated_list_for_apr_26_read_only.xls,scheme_en_plus_fund_zh,scheme_en + fund_zh
552,BCT,BCT,銀聯,BS,BCT Strategic MPF Scheme,BCT強積金策略計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Invesco Asian Equity Fund,景順亞洲股票基金 - 單位類別A,_ASIA,2007-09-28,BCT-BS-ASEQFA,727.27,6,1.31055,25.39,6.30,1.68,-22.78,-8.05,scheme_en_plus_fund_zh,scheme_en + fund_zh,2026-04-30,April 2026,15.869,,,3a,"4a, 4c, 4d",consolidated_list_for_apr_26_read_only.xls,scheme_en_plus_fund_zh,scheme_en + fund_zh
